link|title|author|date|content
https://www.scmp.com/week-asia/politics/article/3239441/torn-apart-how-israel-gaza-war-dividing-western-societies-toxic-weaponised-narratives|Torn apart: how the Israel-Gaza war is dividing Western societies with ‘toxic, weaponised’ narratives|Tom Hussain|2023-10-29T01:30:14.000Z|A wave of recriminations against voices sympathetic to the Palestinian cause is sweeping across the West as governments and pressure groups in Britain, France, Germany and the United States have sought to stamp out opposition against  Israel’s bombing campaign.Governments, political parties and media platforms in major Western democracies, which back Israel’s right to defend itself against Hamas and other Iran-allied militant groups, have equated sympathy for Palestinians – including calls for a ceasefire in Gaza – with support for these designated terrorist groups.Officials in many parts of central and western Europe have also attempted, albeit largely unsuccessfully, to ban public displays of dissent including the waving of Palestinian flags and large-scale protests demanding an end to the  violence in Gaza.French-Algerian footballer Karim Benzema is among those who have been reportedly called anti-Semites, and faced cancel-culture campaigns for their pro-Palestinian opinions. Photo: AFPPolitical analysts have warned that right-wing European governments are dividing their societies along racial, religious and generational lines, as sports stars, Hollywood celebrities, journalists, academics and students expressing pro-Palestinian opinions have been reportedly called anti-Semites, and faced cancel-culture campaigns that forced many to backtrack and issue apologies.
https://www.scmp.com/news/world/middle-east/article/3239557/israel-turkey-ties-tatters-after-erdogan-slams-gaza-strikes|Israel-Turkey ties in tatters after Erdogan slams Gaza strikes|Agence France-Presse|2023-10-28T23:11:36.000Z|Israel said Saturday it was recalling its diplomatic staff from Turkey after President Recep Tayyip Erdogan delivered a fierce attack on its military operation against Hamas militants in Gaza.The announcement dealt a body blow to the sides’ nascent efforts to restore political and economic relations after a decade of all but frozen ties.Israel and Turkey – an overwhelmingly Muslim nation that forms the bulwark of Nato defences on the edge of the Middle East – had only just agreed to reappoint ambassadors last year.They were also resuming discussions on a US-backed natural gas pipeline project that could have formed the basis for much closer and more lasting cooperation in the coming years.Supporters wave Turkish and Palestinian flags as Turkish President Recep Tayyip Erdogan speaks during a rally in Istanbul on Saturday. Photo: Turkish Presidency Press Office via AFPBut their relations unravelled as Erdogan began to pick up the pace and venom of his attacks on Israel’s retaliatory military operation against Hamas in the Gaza Strip.
https://www.scmp.com/news/world/middle-east/article/3239555/gaza-war-will-be-long-and-hard-pm-netanyahu-says-israel-launches-second-phase|Gaza war will be ‘long and hard’, PM Netanyahu says, as Israel launches second phase|Reuters|2023-10-28T19:29:21.000Z|Israeli Prime Minister Benjamin Netanyahu said on Saturday that his country’s forces had unleashed the second phase of the Gaza war as they pressed ground operations against Hamas militants, vowing to “destroy the enemy above ground and below ground”.Gaza’s besieged people had barely any communications with the outside world as Israeli jets dropped more bombs on the Hamas-ruled Palestinian enclave and military chiefs said a long-threatened ground offensive was gearing up.Speaking at a press conference in Tel Aviv, Netanyahu warned that the war would be “long and hard” and reiterated Israel’s appeal to Palestinian civilians to evacuate the northern Gaza Strip where Israel was focusing its attack.He vowed that every effort would be made to rescue the more than 200 hostages held by Hamas.Israeli Prime Minister Benjamin Netanyahu speaks during a press conference at the Kirya military base in Tel Aviv on Saturday. Photo: AP“This is the second stage of the war whose goals are clear – to destroy Hamas’ governing and military capabilities and to bring the hostages home,” Netanyahu told reporters.
https://www.scmp.com/news/world/middle-east/article/3239552/elon-musks-starlink-provide-internet-recognised-aid-organisations-gaza-amid-blackout|Elon Musk’s Starlink to provide internet for ‘recognised’ aid organisations in Gaza amid blackout|Agence France-Presse|2023-10-28T17:39:57.000Z|"Billionaire Elon Musk on Saturday said that his Starlink satellite service would support internet access for “internationally recognised aid organisations in Gaza”, which have faced a telecommunications blackout since Friday.Starlink is a network of satellites in low Earth orbit that can provide internet to remote locations, or areas that have had normal communications infrastructure disabled.Musk, who owns Starlink operator SpaceX, was responding to a post by US Democrat congresswoman Alexandria Ocasio-Cortez in which she called the communications blackout in Gaza “unacceptable”.“Starlink will support connectivity to internationally recognised aid organisations in Gaza,” Musk wrote on X, formerly Twitter, which he also owns.

Head of the World Health Organization Tedros Adhanom Ghebreyesus said: “We could really benefit from Starlink to try getting in touch with our staff and health facilities in Gaza. How can we make it happen?”"
https://www.scmp.com/news/world/middle-east/article/3239544/israel-gaza-war-israel-moves-next-stage-war-ground-operation-expands|Israel-Gaza war: Israel moves on to ‘next stage of war’ as ground operation expands|Associated Press|2023-10-28T13:34:43.000Z|Israel on Saturday expanded its ground operation in Gaza with infantry and armoured vehicles backed by massive strikes from the air and sea, including the bombing of Hamas tunnels – a key target in its campaign to crush the territory’s ruling group after its bloody incursion in Israel three weeks ago.Israel’s defence minister said “the ground shook in Gaza” and that the  war against the territory’s Hamas rulers entered a new stage.The bombardment, described by Gaza residents as the most intense of the war, also knocked out most communications in Gaza. This largely cut off the besieged enclave’s 2.3 million people from the world, while enabling the Israeli military to control the narrative in a new stage of fighting.The military released grainy images on Saturday showing tank columns moving slowly in open areas of Gaza, many apparently near the border, and said warplanes bombed dozens of Hamas tunnels and underground bunkers.People walk along a street in the aftermath of Israeli strikes in Gaza City. Photo: AFP“We moved to the next stage in the war,” Israel’s Defence Minister Yoav Gallant said on Saturday. “Last evening, the ground shook in Gaza. We attacked above ground and underground. The instructions to the forces are clear. The campaign will continue until further notice.”
https://www.scmp.com/news/world/middle-east/article/3239515/israel-gaza-war-iran-warns-new-fronts-against-us-if-conflict-persists|Israel-Gaza war: Iran warns of new fronts against US if conflict persists|Bloomberg|2023-10-28T04:41:13.000Z|Iran’s foreign minister warned that new fronts would open against the US if it keeps up unequivocal support for Israel, escalating a rhetorical back-and-forth that has stoked fears the  Israeli conflict with Hamas will spread into a wider regional war.Foreign Minister Hossein Amirabdollahian declined to detail the consequences Iran might have in store. He denied that Iran had instructed groups in Syria and Iraq to target US forces in recent days, and said it was Washington – not Tehran – that was fanning the violence in the days since Hamas militants killed some 1,400 people in an attack on Israel and Israeli forces responded with punishing air strikes.“The US is advising others to show self-restraint, but it has sided with Israel totally,” Amirabdollahian said in an interview with Bloomberg Television from Iran’s mission to the United Nations in New York. “If the United States continues what it has been doing so far, then new fronts will be opened up against the United States.”“I would like to warn right here that the continuation of the situation, the continuation of the killing of the people in Gaza – women and children – will make the situation get out of control in the region,” he said. “The American side should decide – does it really want to escalate, intensify the war?”Israel expands ground operations in Gaza, as it intensifies air strikesAmirabdollahian spoke less than a day after the US said that it had conducted military strikes on two Syrian facilities linked to Iran’s Islamic Revolutionary Guard Corps that had been used for attacks against US troops in the region.
https://www.scmp.com/news/world/middle-east/article/3239510/un-overwhelmingly-calls-aid-truce-between-israel-and-hamas|UN overwhelmingly calls for aid truce between Israel and Hamas|Reuters|2023-10-27T20:17:47.000Z|"The United Nations General Assembly on Friday overwhelmingly called for an immediate humanitarian truce between Israel and Palestinian militants Hamas and demanded aid access to the besieged Gaza Strip and protection of civilians.The resolution drafted by Arab states is not binding but carries political weight, taking the global temperature as Israel steps up ground operations in Gaza in retaliation for the worst Hamas attack on civilians in Israel’s 75-year-old history on Oct. 7.It passed to a round of applause with 120 votes in favour, while 45 abstained and 14 – including Israel and the United States – voted no. The General Assembly voted after the Security Council failed four times in the past two weeks to take action.A two-thirds majority was needed for the resolution to pass, in which abstentions do not count.
03:05Humanitarian crisis unfolding in Gaza as food supplies run out after total Israeli blockadeHumanitarian crisis unfolding in Gaza as food supplies run out after total Israeli blockadeA Canadian-led bid to amend the resolution to include a rejection and condemnation of the “terrorist attacks by Hamas … and the taking of hostages” failed to get the two-thirds majority needed, garnering 88 votes in favour, 55 against and 23 abstentions."
https://www.scmp.com/news/world/middle-east/article/3239509/israel-stepping-ground-operations-gaza-strip|Israel expands ground operations in Gaza, as it intensifies air strikes|Agencies|2023-10-27T18:49:18.000Z|"The Israeli military said on Friday it was expanding its ground operations in Gaza as it unleashed one of the fiercest bombardments in three weeks of war with the territory’s Hamas rulers.Huge orange flashes lit up the night sky over Gaza City as air strike after air strike hit the shattered territory, where internet access and the phone network were cut.Israeli military spokesman Daniel Hagari said the army was “extending” its ground operations after two straight nights of tank incursions, raising expectations that the long-anticipated ground invasion of Gaza may be beginning.Hamas’ armed wing said it was fighting Israeli forces in two areas inside the Gaza Strip.
03:05Humanitarian crisis unfolding in Gaza as food supplies run out after total Israeli blockadeHumanitarian crisis unfolding in Gaza as food supplies run out after total Israeli blockade“We are confronting an Israeli ground incursion in Beit Hanoun [in the northern Gaza Strip] and in east Bureij [in the centre] and violent engagements are taking place on the ground,” the Ezzedine al-Qassam Brigades said in a statement."
https://www.scmp.com/news/world/united-states-canada/article/3239508/ron-desantis-says-china-creates-conflict-propping-russia-and-iran|Ron DeSantis says China creates conflict by propping up Russia and Iran|Bloomberg|2023-10-27T17:55:36.000Z|"Florida Governor Ron DeSantis focused on the challenge presented by China in a foreign policy address, saying the country posed a “formidable threat” to the US and accusing Beijing of contributing to global instability through its economic links to Russia and Iran.“China is the key player behind both of those foreign conflicts,” DeSantis said Friday, linking Beijing to the war in Ukraine and the Israel-Gaza conflict, in an address at the Heritage Foundation, a conservative think tank in Washington.“The CCP is keeping both Iran and Russia afloat financially,” he said referring to the Chinese Communist Party. “China is purchasing massive amounts of Iranian oil on the black market, thereby enriching mullahs and Russia is selling China gas and much, much more and that is bolstering Russia’s war machine.”DeSantis said those conflicts will ultimately harm US interests to China’s gain.
02:17China’s Wang Yi calls for ‘in-depth’ Sino-US dialogue ahead of Antony Blinken talks in WashingtonChina’s Wang Yi calls for ‘in-depth’ Sino-US dialogue ahead of Antony Blinken talks in Washington“Lengthy conflicts, particularly between Russia and Ukraine will ultimately benefit China because it will distract America and it will deplete our already dwindling Western weapons and ammunition stockpiles,” he said."
https://www.scmp.com/news/world/united-states-canada/article/3239506/ukraine-war-orders-boost-revenue-big-us-defence-contractors-israel-gaza-drives-demand|Ukraine war orders boost revenue for big US defence contractors, Israel-Gaza drives up demand|Reuters|2023-10-27T16:21:20.000Z|The Russian invasion of Ukraine in 2022 is starting to boost defence contractors’ revenues, as customers such as the US government restock supplies shipped to Ukraine and countries around Europe arm themselves with an eye on Moscow’s aggressions.US defence contractors such as Lockheed Martin, General Dynamics and others expect that existing orders for hundreds of thousands of artillery rounds, hundreds of Patriot missile interceptors and a surge in orders for armoured vehicles expected in the months ahead will underpin their results in coming quarters.New contracts to supply Ukraine directly – or backfill US weapons sent to Ukraine – were signed late last year, and now revenue is flowing to the big defence contractors. Lockheed, General Dynamics and RTX all reported better than expected results over the past several days, and executives expect both the conflict in Ukraine and Israel’s war with Palestinian militant group Hamas to drive up near-term demand.Ukraine uses US-provided ATACMS missiles against Russian forces for first time“We’ve gone from 14,000 [artillery] rounds per month to 20,000 very quickly. We’re working ahead of schedule to accelerate that production capacity up to 85,000, even as high as 100,000 rounds per month,” Jason Aiken, General Dynamics’ chief financial officer, said.
https://www.scmp.com/news/world/middle-east/article/3239490/un-calls-israel-gaza-ceasefire-meaningful-and-uninterrupted-aid-urgently-needed|UN calls for Israel-Gaza ceasefire: ‘meaningful and uninterrupted’ aid urgently needed|Agence France-Presse|2023-10-27T13:27:20.000Z|The United Nations said on Friday that “uninterrupted” aid was needed in Gaza after nearly three weeks of Israeli bombardment in retaliation for Hamas attacks this month that has triggered a humanitarian crisis in the besieged Palestinian territory.Philippe Lazzarini, commissioner general for the UN agency for Palestinian refugees, said “meaningful and uninterrupted” aid was needed for the Gaza Strip, calling the trickle of aid entering the area “crumbs”.“The current system in place is geared to fail. What is needed is meaningful and uninterrupted aid flow. And to succeed, we need a humanitarian ceasefire to ensure this aid reaches those in need,” Lazzarini told reporters in Jerusalem during a press conference.Israel says it will not prevent aid entering Gaza from EgyptThe commissioner also confirmed 57 of the agency’s staff had been killed during the war.
https://www.scmp.com/comment/opinion/article/3239457/china-and-israel-are-much-closer-most-people-think|China and Israel are much closer than most people like to think|Alex Lo|2023-10-27T13:00:16.000Z|The war on Gaza has created many conspiracy theories. One of my favourites is that Beijing was behind Hamas’ terrorist attacks. Seriously! And it’s not some wild theory floating exclusively online and being promoted by unhinged influencers. It’s in mass circulation newspapers.Taipei Times, the English-language sister publication of Liberty Times, recently ran an op-ed titled, “China’s connection to Israel attacks”.How? That’s because “China assists Iran” and “Iran provides substantial funding to Hamas”, according to the author. Ergo, Beijing may have a role in the terror attacks.Here, at least the alleged support is indirect, and transitive, as in A supports B, B supports C, therefore A supports C.
https://www.scmp.com/news/world/middle-east/article/3239486/iran-warns-us-will-not-be-spared-if-israel-gaza-war-spreads-fires-back-president-biden|Iran warns US will not be spared if Israel-Gaza war spreads, fires back at President Biden|Bloomberg|2023-10-27T12:48:26.000Z|Iran’s foreign minister warned that the US will not escape unaffected if the Hamas-Israel war turns into a broader conflict, firing back after the Biden administration said Iran was ultimately to blame for a recent spate of drone attacks on American forces.Foreign Minister Hossein Amirabdollahian delivered the threat in a speech to the United Nations General Assembly, speaking in English as he accused the US of overseeing “genocide” against the Palestinian people.“Today in New York and the United Nations I say frankly to the American statesmen who are now managing the genocide in Palestine that we do not welcome” an “expansion of the war in the region”, Amirabdollahian said. “But I warn if the genocide in Gaza continues they will not be spared from these fires”.The foreign minister spoke at an emergency General Assembly meeting to discuss the Israel-Gaza war. A group of Arab nations circulated a draft resolution that would call for an immediate ceasefire.US refuses Iran top diplomat’s request to visit WashingtonHis comments marked the latest escalation in an increasingly fiery war of words between the US and Iran in the days since Hamas attacked Israel, killing 1,400 people, and Israel responded with air strikes that have killed thousands more in the Gaza Strip. Iran-backed Hezbollah militants have fired rockets into Israel from the North, and warn of a bigger barrage if Israel launches a ground assault into Gaza.
https://www.scmp.com/news/china/diplomacy/article/3239464/china-vows-closer-iran-ties-multilateral-forums-first-meeting-latest-israel-gaza-war|China vows closer Iran ties on multilateral forums in first meeting since latest Israel-Gaza war|Zhao Ziwen|2023-10-27T10:15:41.000Z|China will boost coordination with  Iran on multilateral platforms such as the United Nations, SCO and Brics, Premier Li Qiang said, as senior leaders of the two countries met for the first time since the latest  Israel-Gaza war broke out.Li, China’s No 2 official, made the comments during talks with Iranian First Vice-President Mohammad Mokhber on the margins of Shanghai Cooperation Organisation (SCO) meetings in Bishkek on Thursday. Their meeting in the Kyrgyz capital came three months after Iran became the ninth full member of the Beijing-led, security-focused bloc.China’s interactions with Iran have attracted international attention amid speculation over whether Beijing – which earlier this year  mediated a rapprochement between long-standing adversaries Iran and Saudi Arabia – might be able to help prevent a  spillover of the latest escalation in the decades-old Israeli-Palestinian conflict.Tehran has been a long-term supporter of Palestinian militant groups Hamas and Hezbollah. However, it has denied involvement in Hamas’ deadly October 7 cross-border attack on Israel that triggered Israeli air strikes, artillery shelling and tank raids into Hamas-controlled Gaza.Israel-Lebanon border casualties as army and Iran-backed Hezbollah trade fireIranian media said Li and Mokhber touched upon the Gaza conflict in their talks, quoting the Chinese premier as expressing Beijing’s interest in “more coordination with Tehran” while calling for Islamic countries to “work together to de-escalate tensions”.
https://www.scmp.com/news/world/middle-east/article/3239412/israel-strikes-outskirts-gaza-city-during-second-ground-raid-many-days|Israeli forces conduct another ground raid in Gaza ahead of expected invasion|Associated Press|2023-10-27T07:44:19.000Z|Israeli forces backed by fighter jets and drones carried out a second ground raid into Gaza in as many days and struck targets on the outskirts of Gaza City, the military said on Friday, as it prepares for a widely expected ground invasion of the Hamas-ruled territory.US warplanes meanwhile  struck targets in eastern Syria that the Pentagon said were linked to Iran’s Revolutionary Guard after a string of attacks on US forces by Iran-backed fighters, adding to the already high regional tensions fuelled by the three-week-old Gaza war.The Palestinian death toll has soared past 7,000 as Israel has carried out waves of devastating air strikes in response to a bloody Hamas incursion into southern Israel on October 7.The Health Ministry in Gaza, which tracks the toll, released a detailed list of names and ID numbers on Thursday. The toll includes more than 2,900 minors and more than 1,500 women.
https://www.scmp.com/news/world/middle-east/article/3239386/viet-cong-times-10-underground-warfare-awaits-israeli-troops-gaza|‘Viet Cong times 10’: underground warfare awaits Israeli troops in Gaza|Reuters|2023-10-27T05:27:53.000Z|"What lies in wait for Israeli ground troops in Gaza, security sources say, is a Hamas tunnel network hundreds of kilometres long and up to 80 metres deep, described by one freed hostage as “a spider’s web” and by one expert as the “Viet Cong times 10”.The Palestinian Islamist group has different kinds of tunnels running beneath the sandy 360-sq-km coastal strip and its borders - including attack, smuggling, storage and operational burrows, Western and Middle East sources familiar with the matter said.The United States believes Israel’s special forces will face an unprecedented challenge having to battle Hamas militants while trying to avoid killing hostages held below ground, a US official said.US Defence Secretary Lloyd Austin noted that Iraq’s nine-month-long battle to retake the city of Mosul from Islamic State might prove to have been easier than what awaits the Israelis - likely to be “a lot of IEDs (improvised explosive devices), a lot of booby traps, and just a really grinding activity”.


Even though Israel has invested heavily in tunnel detection - including a sensor-equipped underground barrier it called an “iron wall” - Hamas is still thought to have working tunnels to the outside world."
https://www.scmp.com/news/world/middle-east/article/3239363/how-does-gazas-ministry-health-calculate-war-death-toll|ExplainerHow does Gaza’s Ministry of Health calculate war death toll?|Associated Press|2023-10-27T03:22:13.000Z|How many Palestinians have been killed in the Gaza Strip since the war between Israel and Hamas started?With Israel besieging and bombing territory at a scale never seen before, arriving at a precise answer isn’t easy. Mobile phone service is spotty. Internet and power are out. Air strikes have pulverised roads and levelled neighbourhoods, slowing rescue work.Doctors scribble on notepads in overflowing morgues and hospital halls, struggling to account for bodies trapped under rubble and tossed in hastily dug mass graves. The chaos has added to the likelihood of errors.Yet the Gaza-based Ministry of Health – an agency in the Hamas-controlled government – continues to tally casualty numbers.
https://www.scmp.com/comment/opinion/article/3239094/china-should-cooperate-us-de-escalate-israel-gaza-war|China should cooperate with US to de-escalate Israel-Gaza war|Emanuele Scimia|2023-10-26T21:30:08.000Z|China should coordinate with the United States to de-escalate  Israel’s war against Hamas, even at the risk of irritating strategic partners in Russia and Iran. For a commercial powerhouse such as China, the advantages of cooperation with Washington for stability in the Middle East far outweigh those of trying to capitalise on a scenario in which the US remains stuck in two wars.The idea that the current course of geopolitical events is a strategic windfall for China in its competition with the US has proved popular in several quarters. Some say the conflict between Israel and Hamas, as well as Russia’s invasion of Ukraine,  will distract Washington from the Indo-Pacific, to China’s benefit.Washington’s support for Israel, as opposed to Beijing’s “neutral” position on the conflict, would also gain the Chinese more influence in the Middle East – and the whole Global South – including a potential  mediation role in the Israel-Palestine dispute.That all seems dubious. China’s rise over the past four decades has also been built on the absence of major military confrontations. In contrast, the war in Ukraine and the chaos in the Middle East are having global reverberations at a time when the world economy is struggling to regain momentum.
https://www.scmp.com/news/world/middle-east/article/3239336/israel-gaza-war-hamas-says-almost-50-israeli-hostages-killed-tel-avivs-raids|Hamas says Israeli strikes on Gaza killed ‘almost 50’ hostages|Agence France-Presse|2023-10-26T15:23:44.000Z|Hamas’s armed wing said on Thursday that “almost 50” Israeli hostages held in the Gaza Strip since the October 7 attacks have been killed in Israeli bombing raids on the Palestinian territory.“ (Ezzedine) Al-Qassam Brigades estimates that the number of Zionist prisoners who were killed in the Gaza Strip as a result of Zionist strikes and massacres has reached almost 50,” the group said in a statement on its Telegram channel.Agence France-Presse was not immediately able to verify the claim. Israel launched a massive air and artillery bombardment of Gaza after Hamas carried out the brutal attacks on southern Israel.Earlier, the Israeli army said 224 people were abducted by militants during the attack that left 1,400 people, mostly civilians, dead.
https://www.scmp.com/news/china/diplomacy/article/3239302/china-vetoes-evasive-us-proposal-un-security-council-remains-deadlocked-israel-gaza-war|China vetoes ‘evasive’ US proposal as UN Security Council remains deadlocked on Israel-Gaza war|Alyssa Chen|2023-10-26T10:10:15.000Z|Beijing has vetoed a US-backed proposal at the  UN Security Council on the situation in Gaza, calling it “evasive” and “seriously out of balance”, as the body remains deadlocked in delivering a response to the  Israel-Gaza war.The US draft resolution called for a humanitarian pause to enable the delivery of aid to Gaza. It also reaffirmed the “inherent right of all states” to self-defence while fully complying with international law.However, the proposal elicited harsh criticism from Beijing because it failed to call for a  ceasefire and made no mention of the Israeli military’s  evacuation order calling for over 1 million people to leave northern Gaza.“The draft does not reflect the world’s strongest calls for a ceasefire and an end to the fighting, and it does not help resolve the issue,” China’s ambassador to the United Nations Zhang Jun told the council after the vote on Wednesday.
https://www.scmp.com/comment/opinion/article/3239054/dollar-super-bubble-may-finally-be-popped-israel-gaza-war|The US dollar super bubble may finally be popped – by the Israel-Gaza war|Andy Xie|2023-10-26T06:15:11.000Z|The escalating  war in the Middle East could be the straw that breaks the back of the US dollar super bubble. As oil prices rise and the US budget deficit widens, bond yields will surge. This is likely to pop the stock and property bubbles in the US, then everywhere else.China’s surging trade surplus and wage inflation will only add pressure to its unofficial dollar peg. Once that “peg” breaks, the dollar will collapse.There is little doubt the US is experiencing a super bubble. Its asset prices are wildly overvalued, its debt on an  unsustainable path – and political paralysis makes any meaningful policy adjustment unlikely. Its structural fiscal deficit already stands at nearly US$2 trillion.As China’s commitment to keeping the yuan within a narrow trading band relative to the dollar – its “peg” – forms a protective shield against currency market fears of a dollar collapse, the bond market is  bearing all the pressure. But the growing conflict in the Middle East could tip the balance.
https://www.scmp.com/news/world/middle-east/article/3239220/un-chief-says-shocked-misrepresentations-remarks-gaza-war-outraged-israel|UN chief says ‘shocked’ by ‘misrepresentations’ of remarks on Gaza war that outraged Israel|Agence France-Presse|2023-10-26T03:22:14.000Z|United Nations Secretary General Antonio Guterres rejected the “misrepresentations” of his remarks a day earlier on Palestinian grievances that infuriated Israel.“I am shocked by misrepresentations by some of my statement yesterday in the Security Council – as if I was justifying acts of terror by Hamas,” Guterres told reporters on Wednesday, without naming Israel.Addressing a Security Council session on Tuesday, the UN chief, again without naming Israel, denounced “the clear violations of international humanitarian law that we are witnessing in Gaza”.In remarks that especially outraged Israel, he said it was important to “recognise the attacks by Hamas did not happen in a vacuum” as the Palestinians have been “subjected to 56 years of suffocating occupation”.Israeli Foreign Minister Eli Cohen at a UN Security Council meeting, showing pictures of people kidnapped by Hamas. Photo: EPA-EFEGuterres said Wednesday it was “necessary to set the record straight, especially out of respect for the victims and their families”.
https://www.scmp.com/news/world/middle-east/article/3239206/us-and-russian-bids-israel-gaza-war-fail-un-security-council|US and Russia bids on Israel-Gaza war fail at UN Security Council|Agence France-Presse|2023-10-25T22:56:06.000Z|The UN Security Council on Wednesday failed again to take action on the Israel-Gaza war, with Russia and China vetoing a US-led draft resolution and a text led by Moscow drawing insufficient support.The rival powers went ahead and put forward texts doomed to defeat despite what diplomats said was a last-ditch effort led by France to delay a vote and work toward consensus.The United States, Israel’s historic backer which exercised its own veto last week, put forward a resolution that would support “humanitarian pauses” to let aid into the blockaded Gaza Strip and back the right of “all states” to self-defence within the confines of international law.The US-led draft did not call for a full ceasefire. Russia put forward its own proposal that sought “an immediate, durable and fully respected humanitarian ceasefire” and “condemns all violence and hostilities against civilians”.Members of the UN Security Council hold a vote in New York on Wednesday on a draft resolution put forward by the US related to the military conflict between Israel and Hamas. Photo: EPA-EFETen countries backed the US resolution but Russia and China exercised their veto power. The United Arab Emirates, whose relations with Israel have warmed markedly since normalisation in 2020 but represents the Arab bloc, also voted in opposition, with the other two countries, Brazil and Mozambique, abstaining.
https://www.scmp.com/news/world/middle-east/article/3239202/netanyahu-says-israel-preparing-ground-invasion-gaza|Israeli tanks and troops launch Gaza raid ahead of ‘next stage’|Agence France-Presse|2023-10-25T19:15:53.000Z|Israel said on Thursday that a column of tanks and infantry had launched an overnight raid into Hamas-controlled Gaza, striking “numerous” targets before retreating to home soil.The military announced the incursion into the north of the Palestinian territory hours after Prime Minister Benjamin Netanyahu declared preparations for a ground war were under way.The Israel Defence Forces described the operation as a “targeted raid” that hit “numerous terrorist cells, infrastructure and anti-tank missile launch posts”.It said the operation was “preparation for the next stages of combat” adding that “the soldiers have since exited the area and returned to Israeli territory”.
https://www.scmp.com/comment/opinion/article/3239151/who-needs-warmongers-when-you-have-us-moral-champions|Who needs warmongers when you have US moral champions?|Alex Lo|2023-10-25T13:00:08.000Z|It’s hard to find something that China and the United States aren’t fighting over these days. One area that is always cited as an example, usually the only one, is climate change. Both are the world’s top two polluters and both have a moral obligation as well as a common interest to save the planet.As they say, “A journey of a thousand miles begins with a single step”. Cooperating on climate change will take many thousands of steps. California Governor Gavin Newsom has taken a significant and brave step to help push climate cooperation with his trip to Hong Kong.The goal was to promote a landmark annual forum for policy and research exchange on climate-related issues between the technology-driven bay areas of San Francisco and southern China. That it is being committed against the backdrop of rising tensions between the two world powers is another reason for people of goodwill to support the initiative.It was clear that Newsom’s trip would focus only on climate and sidestep other sensitive political or economic issues. It was obviously preapproved by both governments.Xi Jinping to meet California’s Newsom in latest sign Biden talks to followWell, sure enough, Newsom drew fire not only from Republican politicians but his own Democrats as well. It was a blatant bipartisan hatchet job.
https://www.scmp.com/news/world/middle-east/article/3239164/israel-bombards-southern-gaza-world-leaders-seek-pause-fighting|Israel bombards southern Gaza as UN warns fuel shortage will stop aid work, world leaders seek pause in fighting|Reuters|2023-10-25T11:38:08.000Z|Israel’s military intensified its bombing of southern Gaza overnight after one of the deadliest days for Palestinians since the conflict began, amid international calls for a pause in fighting to let aid into the enclave and prevent many more deaths.Health officials in Gaza said on Wednesday that dozens more people had been killed in the south, where hundreds of thousands fled after Israel warned them it would attack the north in its bid to wipe out Hamas militants who mounted a killing spree in Israel on October 7.One strike brought down several residential buildings in Khan Younis. “This is something not normal, we have not heard something like this before,” resident Khader Abu Odah said.Palestinian anger over the killings has been increased by a sense of betrayal as many of those who obeyed the order to move south are also being killed. The Israeli military says that Hamas, which rules Gaza, has entrenched itself among the civilian population everywhere.Smoke ascends over the northern Gaza Strip following an Israeli strike on Wednesday. Photo: AFPIsrael said strikes on Gaza over the previous 24 hours had eliminated Hamas operatives including the head of the Hamas battalion for southern Khan Younis, Tayseer Bebasher.
https://www.scmp.com/week-asia/people/article/3239131/not-acceptable-israel-use-money-retain-thai-workers-says-pm-srettha-thavisin|‘Not acceptable’ for Israel to use money to retain Thai workers, PM Srettha Thavisin says|SCMP’s Asia desk|2023-10-25T10:00:12.000Z|Prime Minister Srettha Thavisin has called on Thais working in war-hit  Israel to return home, amid accusations that the Middle Eastern nation is dangling more money to make them stay put as safety concerns mount ahead of a planned ground invasion of  Gaza.Srettha acknowledged many of the workers were choosing to remain in Israel for economic reasons, but that it was “unacceptable” for the country’s employers to offer increased wages or delay payment of salaries to entice them to hang on.Srettha said he had expressed his displeasure over the matter in a meeting with Israel’s ambassador to Thailand, Orna Sagiv, on Monday.“I strongly conveyed it’s not acceptable that money is used by employers to lure them. I think it’s not right,” he said.Malaysia PM slams West’s human rights hypocrisy in supporting ‘brutal’ IsraelThe envoy initially said she was not aware of the issue and would look into it. The Israeli embassy in Bangkok admitted that additional monetary incentives were used to retain Thai workers but denied their salaries were deferred.
https://www.scmp.com/news/world/middle-east/article/3239110/israel-gaza-war-qatar-becomes-key-intermediary-fate-hostages-hangs-balance|Israel-Gaza war: Qatar becomes key intermediary as fate of hostages hangs in balance|Associated Press|2023-10-25T06:26:23.000Z|"The gas-rich nation of Qatar has become a key intermediary over the fate of more than 200 hostages held by Hamas militants after their unprecedented attack on Israel, once again putting the small Arabian Peninsula country in the spotlight.The negotiations have also thrust Qatar into a delicate international balancing act as it maintains a relationship with those viewed as militant groups by the West while trying to preserve its close security ties with the United States.Under arrangements stemming from past Hamas ceasefire understandings with Israel, the gas-rich emirate of Qatar has paid the salaries of civil servants in the Gaza Strip, provided direct cash transfers to poor families and offered other kinds of humanitarian aid to Palestinians in Gaza.Qatar has also hosted Hamas’ political office in its capital of Doha for over a decade. Among officials based there is Khaled Mashaal, an exiled Hamas member who survived a 1997 Israeli assassination attempt in Jordan that threatened to derail that country’s peace deal with Israel. Also there is Ismail Haniyeh, Hamas’ supreme leader.
02:33Hamas releases 2 Israeli women as US advises Israel to hold off on Gaza invasionHamas releases 2 Israeli women as US advises Israel to hold off on Gaza invasionThe US sanctioned Mashaal in 2003 for being “responsible for supervising assassination operations, bombings and the killing of Israeli settlers”."
